item_id,product_name,current_stock,stock_status,priority,alert
634,RoyalBlue Omnis,0,Understock,Very High,Immediate Restock Needed: Very High; Future Restock Warning: Forecasted sales 456 exceed current stock 0
635,Pink Molestiae,0,Overstock,Low,Future Restock Warning: Forecasted sales 447 exceed current stock 0
636,Khaki Nihil,0,Understock,Very High,Immediate Restock Needed: Very High; Future Restock Warning: Forecasted sales 455 exceed current stock 0
637,DimGray Pariatur,0,Overstock,Medium,Future Restock Warning: Forecasted sales 412 exceed current stock 0
638,DarkOliveGreen Quos,0,Understock,Very High,Immediate Restock Needed: Very High; Future Restock Warning: Forecasted sales 442 exceed current stock 0
639,DarkBlue Deserunt,0,Perfect,Medium,Future Restock Warning: Forecasted sales 434 exceed current stock 0
640,RosyBrown Saepe,0,Perfect,Medium,Future Restock Warning: Forecasted sales 451 exceed current stock 0
641,MistyRose Repudiandae,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 460 exceed current stock 0
642,Coral Labore,0,Overstock,Medium,Future Restock Warning: Forecasted sales 457 exceed current stock 0
643,GhostWhite Dolorem,0,Overstock,Low,Future Restock Warning: Forecasted sales 440 exceed current stock 0
644,Pink Sunt,0,Overstock,Medium,Future Restock Warning: Forecasted sales 444 exceed current stock 0
645,SeaShell Nulla,0,Overstock,Medium,Future Restock Warning: Forecasted sales 447 exceed current stock 0
646,Salmon Soluta,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 465 exceed current stock 0
647,DimGray Consequuntur,0,Overstock,Low,Future Restock Warning: Forecasted sales 466 exceed current stock 0
648,PeachPuff Molestiae,0,Overstock,Low,Future Restock Warning: Forecasted sales 460 exceed current stock 0
649,Tomato Porro,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 465 exceed current stock 0
650,Gainsboro Repellat,0,Perfect,Medium,Future Restock Warning: Forecasted sales 435 exceed current stock 0
651,Tan Quis,0,Overstock,Low,Future Restock Warning: Forecasted sales 450 exceed current stock 0
652,Olive Pariatur,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 420 exceed current stock 0
653,RosyBrown Fugiat,0,Perfect,Medium,Future Restock Warning: Forecasted sales 479 exceed current stock 0
654,White Nobis,0,Understock,Very High,Immediate Restock Needed: Very High; Future Restock Warning: Forecasted sales 496 exceed current stock 0
655,MintCream Magnam,0,Understock,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 484 exceed current stock 0
656,Moccasin Facilis,0,Overstock,Low,Future Restock Warning: Forecasted sales 444 exceed current stock 0
657,DarkKhaki Magnam,0,Overstock,Medium,Future Restock Warning: Forecasted sales 468 exceed current stock 0
658,LightSkyBlue Perferendis,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 440 exceed current stock 0
659,NavajoWhite Magni,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 458 exceed current stock 0
660,Tomato Ratione,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 414 exceed current stock 0
661,MediumVioletRed Debitis,0,Overstock,Low,Future Restock Warning: Forecasted sales 430 exceed current stock 0
662,LawnGreen A,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 433 exceed current stock 0
663,MintCream At,0,Overstock,Medium,Future Restock Warning: Forecasted sales 456 exceed current stock 0
664,MediumSlateBlue Numquam,0,Understock,Very High,Immediate Restock Needed: Very High; Future Restock Warning: Forecasted sales 432 exceed current stock 0
665,LightGreen Eveniet,0,Perfect,Medium,Future Restock Warning: Forecasted sales 435 exceed current stock 0
666,AliceBlue Fugit,0,Overstock,Low,Future Restock Warning: Forecasted sales 436 exceed current stock 0
667,White Est,0,Perfect,Medium,Future Restock Warning: Forecasted sales 435 exceed current stock 0
668,Navy Maiores,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 451 exceed current stock 0
669,Beige Ea,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 481 exceed current stock 0
670,ForestGreen Ipsum,0,Overstock,Medium,Future Restock Warning: Forecasted sales 455 exceed current stock 0
671,Orange Dolores,0,Understock,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 447 exceed current stock 0
672,DarkOliveGreen Asperiores,0,Overstock,Low,Future Restock Warning: Forecasted sales 442 exceed current stock 0
673,HoneyDew Similique,0,Understock,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 430 exceed current stock 0
674,SteelBlue Nemo,0,Perfect,Medium,Future Restock Warning: Forecasted sales 514 exceed current stock 0
675,Plum Dolore,0,Perfect,Medium,Future Restock Warning: Forecasted sales 460 exceed current stock 0
676,DarkTurquoise Tenetur,0,Perfect,Medium,Future Restock Warning: Forecasted sales 468 exceed current stock 0
677,LightSlateGray Molestiae,0,Perfect,Medium,Future Restock Warning: Forecasted sales 460 exceed current stock 0
678,Yellow Temporibus,0,Overstock,Medium,Future Restock Warning: Forecasted sales 425 exceed current stock 0
679,LightGray Ducimus,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 427 exceed current stock 0
680,MediumSpringGreen Consequatur,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 452 exceed current stock 0
681,OliveDrab Rem,0,Understock,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 465 exceed current stock 0
682,Thistle Molestias,0,Perfect,Medium,Future Restock Warning: Forecasted sales 434 exceed current stock 0
683,Black Dolore,0,Understock,Very High,Immediate Restock Needed: Very High; Future Restock Warning: Forecasted sales 442 exceed current stock 0
684,SeaGreen Cum,0,Understock,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 450 exceed current stock 0
685,LightSteelBlue Tempore,0,Overstock,Medium,Future Restock Warning: Forecasted sales 442 exceed current stock 0
686,Bisque Cupiditate,0,Understock,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 469 exceed current stock 0
687,Blue Dicta,0,Overstock,Medium,Future Restock Warning: Forecasted sales 466 exceed current stock 0
688,DodgerBlue Distinctio,0,Perfect,Medium,Future Restock Warning: Forecasted sales 436 exceed current stock 0
689,DarkKhaki Assumenda,0,Overstock,Medium,Future Restock Warning: Forecasted sales 465 exceed current stock 0
690,PaleGoldenRod Beatae,0,Overstock,Low,Future Restock Warning: Forecasted sales 420 exceed current stock 0
691,DarkGreen Praesentium,0,Perfect,Medium,Future Restock Warning: Forecasted sales 460 exceed current stock 0
692,Sienna Quis,0,Understock,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 468 exceed current stock 0
693,DimGray In,0,Overstock,Medium,Future Restock Warning: Forecasted sales 458 exceed current stock 0
694,SeaShell Maiores,0,Overstock,Medium,Future Restock Warning: Forecasted sales 470 exceed current stock 0
695,Azure Sunt,0,Perfect,Medium,Future Restock Warning: Forecasted sales 434 exceed current stock 0
696,SandyBrown Iste,0,Understock,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 449 exceed current stock 0
697,GreenYellow Quisquam,0,Understock,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 445 exceed current stock 0
698,MediumBlue Ab,0,Overstock,Low,Future Restock Warning: Forecasted sales 417 exceed current stock 0
699,Orange Tempore,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 408 exceed current stock 0
700,Fuchsia Earum,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 445 exceed current stock 0
701,Yellow Nulla,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 436 exceed current stock 0
702,Violet Magni,0,Perfect,Medium,Future Restock Warning: Forecasted sales 494 exceed current stock 0
703,PeachPuff Asperiores,0,Perfect,Medium,Future Restock Warning: Forecasted sales 460 exceed current stock 0
704,DarkViolet Nam,0,Overstock,Medium,Future Restock Warning: Forecasted sales 439 exceed current stock 0
705,Bisque Eveniet,0,Understock,Very High,Immediate Restock Needed: Very High; Future Restock Warning: Forecasted sales 408 exceed current stock 0
706,SteelBlue Nobis,0,Understock,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 466 exceed current stock 0
707,PaleGoldenRod Perspiciatis,0,Overstock,Medium,Future Restock Warning: Forecasted sales 404 exceed current stock 0
708,PaleGreen Reprehenderit,0,Perfect,Medium,Future Restock Warning: Forecasted sales 428 exceed current stock 0
709,Red Maiores,0,Perfect,Medium,Future Restock Warning: Forecasted sales 449 exceed current stock 0
710,Green Aspernatur,0,Overstock,Low,Future Restock Warning: Forecasted sales 449 exceed current stock 0
711,SeaShell Dicta,0,Overstock,Medium,Future Restock Warning: Forecasted sales 461 exceed current stock 0
712,DarkKhaki Odit,0,Perfect,Medium,Future Restock Warning: Forecasted sales 452 exceed current stock 0
713,Yellow Modi,0,Perfect,Medium,Future Restock Warning: Forecasted sales 465 exceed current stock 0
714,DarkKhaki Non,0,Overstock,Low,Future Restock Warning: Forecasted sales 428 exceed current stock 0
715,Cornsilk Impedit,0,Understock,Very High,Immediate Restock Needed: Very High; Future Restock Warning: Forecasted sales 482 exceed current stock 0
716,YellowGreen Nostrum,0,Overstock,Low,Future Restock Warning: Forecasted sales 458 exceed current stock 0
717,Beige Suscipit,0,Overstock,Medium,Future Restock Warning: Forecasted sales 444 exceed current stock 0
718,Aquamarine Dolores,0,Understock,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 443 exceed current stock 0
719,SeaGreen Beatae,0,Understock,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 437 exceed current stock 0
720,Cornsilk Natus,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 430 exceed current stock 0
721,MediumVioletRed Perspiciatis,0,Overstock,Medium,Future Restock Warning: Forecasted sales 423 exceed current stock 0
722,SlateBlue Voluptates,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 475 exceed current stock 0
723,Wheat Placeat,0,Understock,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 466 exceed current stock 0
724,Maroon Odio,0,Perfect,Medium,Future Restock Warning: Forecasted sales 421 exceed current stock 0
725,Gainsboro Asperiores,0,Overstock,Low,Future Restock Warning: Forecasted sales 443 exceed current stock 0
726,DodgerBlue Eum,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 442 exceed current stock 0
727,DeepSkyBlue Dolore,0,Understock,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 434 exceed current stock 0
728,Silver Sit,0,Understock,Very High,Immediate Restock Needed: Very High; Future Restock Warning: Forecasted sales 441 exceed current stock 0
729,Thistle Id,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 444 exceed current stock 0
730,AntiqueWhite Ipsam,0,Overstock,Medium,Future Restock Warning: Forecasted sales 505 exceed current stock 0
731,HoneyDew Assumenda,0,Understock,Very High,Immediate Restock Needed: Very High; Future Restock Warning: Forecasted sales 436 exceed current stock 0
732,Silver Nostrum,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 419 exceed current stock 0
733,DarkOrchid Eos,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 446 exceed current stock 0
734,LawnGreen Natus,0,Perfect,Medium,Future Restock Warning: Forecasted sales 429 exceed current stock 0
735,BlanchedAlmond Commodi,0,Perfect,Medium,Future Restock Warning: Forecasted sales 429 exceed current stock 0
736,OldLace Excepturi,0,Understock,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 487 exceed current stock 0
737,SeaShell Tempora,0,Overstock,Low,Future Restock Warning: Forecasted sales 464 exceed current stock 0
738,MediumSlateBlue Similique,0,Overstock,Medium,Future Restock Warning: Forecasted sales 477 exceed current stock 0
739,SlateBlue Voluptatibus,0,Overstock,Low,Future Restock Warning: Forecasted sales 444 exceed current stock 0
740,Silver Atque,0,Understock,Very High,Immediate Restock Needed: Very High; Future Restock Warning: Forecasted sales 436 exceed current stock 0
741,DarkSeaGreen Neque,0,Understock,Very High,Immediate Restock Needed: Very High; Future Restock Warning: Forecasted sales 448 exceed current stock 0
742,LightSalmon Iure,0,Understock,Very High,Immediate Restock Needed: Very High; Future Restock Warning: Forecasted sales 417 exceed current stock 0
743,Aqua Maxime,0,Understock,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 450 exceed current stock 0
744,DarkKhaki Voluptatem,0,Understock,Very High,Immediate Restock Needed: Very High; Future Restock Warning: Forecasted sales 422 exceed current stock 0
745,Khaki Itaque,0,Perfect,Medium,Future Restock Warning: Forecasted sales 464 exceed current stock 0
746,Moccasin Cum,0,Perfect,Medium,Future Restock Warning: Forecasted sales 429 exceed current stock 0
747,Chartreuse Culpa,0,Understock,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 472 exceed current stock 0
748,LightCyan Ipsam,0,Understock,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 451 exceed current stock 0
749,Teal Ducimus,0,Understock,Very High,Immediate Restock Needed: Very High; Future Restock Warning: Forecasted sales 431 exceed current stock 0
750,LimeGreen Libero,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 428 exceed current stock 0
751,MistyRose Illo,0,Perfect,Medium,Future Restock Warning: Forecasted sales 516 exceed current stock 0
752,Moccasin Dolorum,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 439 exceed current stock 0
753,MediumPurple Natus,0,Understock,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 445 exceed current stock 0
754,LightGreen Odit,0,Perfect,Medium,Future Restock Warning: Forecasted sales 469 exceed current stock 0
